206, 0.00554790083466
207, 0.0055500592842
208, 0.00555231060863
209, 
210, 0.00555218971911
211, 0.00555239063374
212, 0.00555229128938
213, 0.0055521086265
214, 0.00555383552428
215, 0.00555604794137
216, 0.00555740527709
217, 0.0055592356154
218, 0.00555960588421
219, 0.00555803291824
220, 0.00555646453117
221, 0.00555353036544
222, 0.00555122950814
223, 0.00554844744228
224, 0.00554468849886
225, 
226, 
227, 
228, 0.00553987706586
229, 
230, 0.0055349497504
231, 0.00553120698142
232, 0.00552727006222
233, 0.00552276403315
234, 0.00551846550358
235, 0.00551450201116
236, 0.00551219501901
237, 0.00550890482133
238, 
239, 0.00550823492085
240, 
241, 0.00550797671914
242, 0.00550727783147
243, 0.00550613852679
244, 0.00550645214031
245, 0.0055060403143
246, 0.00550761933308
247, 0.00550843322423
248, 0.00551146373127
249, 
250, 0.00551404430652
251, 0.00551666612502
252, 0.00551910652396
253, 
254, 0.00552157565333
255, 0.00552287168881
256, 0.00552289936115
257, 
258, 
259, 0.00552335880208
260, 0.00552381154652
261, 
262, 0.00552386652101
263, 
264, 0.005524996803
265, 
266, 0.00552579963687
267, 0.00552689481416
268, 0.00552820432579
269, 
270, 0.00552925059851
271, 0.00508366055277
272, 0.0031588089667
273, 0.00224502067208
274, 0.00190152331335
275, 0.001907830891
276, 0.00228771495576
277, 0.00257226388789
278, 0.00290751502852
279, 
280, 0.00306009730563
281, 0.00312789808797
282, 0.00325123127629
283, 0.00342490184273
284, 0.00355674459026
285, 
286, 
287, 0.00369473664178
288, 0.00379684758572
289, 0.00388320974753
290, 0.00397061358338
291, 0.00403766690519
292, 0.00407773755107
293, 0.00411585444235
294, 0.0041684401046
295, 0.00420595569462
296, 0.00423198042619
297, 0.00425197506076
298, 0.0042576542772
299, 0.00424179792967
300, 0.00424163788022
301, 0.00423997148617
302, 0.00423799415368
303, 0.00423478679921
304, 
305, 0.00423387982193
306, 0.00422876911711
307, 0.00422247782672
308, 0.00421318162119
309, 0.00420286334374
310, 0.00419343832138
311, 0.00418902935812
312, 0.00418328613132
313, 0.00418061373994
314, 0.00417354137813
315, 0.00416206917565
316, 
317, 0.00415358585594
318, 0.00414357305151
319, 0.00413406632452
320, 0.0041298179222
321, 0.0041270233932
322, 
323, 0.00413615301058
324, 0.00414331313664
325, 0.00415939496549
326, 
327, 0.00417524594702
328, 0.00418824491341
329, 0.00420296355252
330, 0.00421908569287
331, 
332, 0.00423418306766
333, 0.00424769114168
334, 
335, 4.20334798722E-5
336, 
337, 0.00146510564463
338, 0.00719782765623
339, 0.00735957032736
340, 0.00637611586149
341, 0.00590820267498
342, 0.0055146555989
343, 0.00515754189288
344, 
345, 0.00484356622899
346, 0.00458026633867
347, 0.0043368144795
348, 
349, 0.00421591369692
350, 0.00414890324289
351, 0.00407658441562
352, 
353, 0.00406847507854
354, 0.00411190929802
355, 0.00413857830095
356, 0.00421633383704
357, 
358, 
359, 
360, 0.00424491148129
361, 0.00428623996295
362, 0.00430121195135
363, 0.00429452374191
364, 0.00429092934004
365, 0.00428289082511
366, 0.00427576708038
367, 
368, 0.00428522819287
369, 0.00429380903788
370, 0.00430335487247
371, 0.00432801498246
372, 0.0043497496583
373, 0.0044111614308
374, 0.00447100827375
375, 0.00451846106567
376, 0.00455939421405
377, 
378, 0.00459409974518
379, 0.00461951414537
380, 0.00463522826792
381, 0.00465761152058
382, 0.00469324695836
383, 0.00472929352714
384, 0.00475552475462
385, 
386, 0.0047859402974
387, 0.00480836922139
388, 
389, 
390, 0.00483412834755
391, 0.0048526162166
392, 
393, 
394, 0.00486690870015
395, 0.0048771247601
396, 0.00488457753522
397, 0.0048871472436
398, 0.00488753535787
399, 0.00488653122573
400, 0.00488931678423
401, 0.00488953491911
402, 
403, 0.00488618391707
404, 
405, 0.00488013472157
406, 0.00487616885984
407, 0.00487218431325
408, 
409, 
410, 0.00487048696162
411, 
412, 0.00487098495921
413, 0.00486934735504
414, 
415, 
416, 0.00486700723464
417, 
418, 0.0048646208742
419, 0.00486172527102
420, 
421, 
422, 0.00485826039163
423, 0.00486005849284
424, 0.00486112274641
425, 
426, 0.0048624916934
427, 0.00486306198037
428, 0.00486207884528
429, 0.00486387210228
430, 0.00486413168578
431, 0.00486232983696
432, 0.00485776527174
